Time(Iteration),WCoLinUCB,W_W0,LinUCB
614,41.8122330462,30.652328752,22.2492567028
615,41.8122330462,30.652328752,22.2492567028
616,41.8122330462,30.652328752,22.2492567028
617,41.8203544343,30.6604501401,22.257378091
618,41.8203544343,30.6604501401,22.257378091
619,41.8300226593,30.6701183651,22.267046316
620,41.8448675241,30.6849632299,22.2818911808
621,41.8571032666,30.6877295561,22.2818911808
622,41.8571032666,30.6877295561,22.2818911808
623,41.8571032666,30.6877295561,22.2818911808
624,41.8571032666,30.6877295561,22.2818911808
625,41.8787813966,30.7094076861,22.3018240448
626,41.8840499604,30.7146762499,22.3070926086
627,41.8861898627,30.7168161522,22.3092325108
628,41.896867476,30.7180978092,22.3105141679
629,41.896867476,30.7180978092,22.3105141679
630,41.905309299,30.7180978092,22.3105141679
631,41.905309299,30.7215443535,22.3105141679
632,41.9346864165,30.7509214709,22.3398912853
633,41.9346864165,30.7509214709,22.3426795063
634,41.9346864165,30.7509214709,22.3426795063
635,41.9346864165,30.7542551496,22.346013185
636,41.9439704205,30.7635391536,22.346013185
637,41.9510970108,30.7706657439,22.346013185
638,41.9815840651,30.7706657439,22.346013185
639,41.9906159948,30.7796976736,22.346013185
640,41.9906159948,30.7796976736,22.346013185
641,41.9912016443,30.7802833231,22.3465988345
642,41.9912016443,30.7802833231,22.3465988345
643,42.0002896851,30.7893713639,22.3507217827
644,42.0150891486,30.8041708275,22.3655212462
645,42.0150891486,30.8041708275,22.3655212462
646,42.0150891486,30.8041708275,22.3655212462
647,42.0150891486,30.8041708275,22.3655212462
648,42.0150891486,30.8041708275,22.3655212462
649,42.0506278729,30.8041708275,22.3655212462
650,42.0831499199,30.8041708275,22.3980432932
651,42.0831499199,30.8041708275,22.3980432932
652,42.0849930782,30.8060139858,22.4121934494
653,42.0849930782,30.8060139858,22.4121934494
654,42.0849930782,30.8060139858,22.4121934494
655,42.0849930782,30.8060139858,22.4121934494
656,42.0849930782,30.8060139858,22.4121934494
657,42.1233769271,30.8443978347,22.4505772983
658,42.1233769271,30.8443978347,22.4505772983
659,42.1367817729,30.8443978347,22.4505772983
660,42.1367817729,30.8443978347,22.4505772983
661,42.1633614054,30.8709774672,22.4505772983
662,42.1959906772,30.903606739,22.4832065701
663,42.2106970961,30.9183131579,22.486832332
664,42.2106970961,30.9183131579,22.486832332
665,42.2106970961,30.9183131579,22.486832332
666,42.2327405748,30.9403566366,22.486832332
667,42.2327405748,30.9403566366,22.486832332
668,42.235076285,30.9426923468,22.4891680422
669,42.235076285,30.9426923468,22.4891680422
670,42.2730951403,30.9426923468,22.4891680422
671,42.2877529755,30.9519000243,22.5038258775
672,42.2877529755,30.9519000243,22.5038258775
673,42.2877529755,30.9519000243,22.5038258775
674,42.2877529755,30.9519000243,22.5038258775
675,42.2877529755,30.9519000243,22.5038258775
676,42.3361709712,30.9519000243,22.5038258775
677,42.3361709712,30.9519000243,22.5038258775
678,42.3579674476,30.9715990233,22.518442602
679,42.3693656183,30.9829971941,22.518442602
680,42.3755260989,30.9891576746,22.5202661969
681,42.3761637449,30.9891576746,22.5202661969
682,42.4052145411,30.9891576746,22.5202661969
683,42.4110913438,30.9950344772,22.5261429996
684,42.4110913438,30.9950344772,22.5261429996
685,42.4128161761,30.9967593096,22.5261429996
686,42.4311384447,31.0150815782,22.5444652682
687,42.4311384447,31.0150815782,22.5444652682
688,42.4311384447,31.0150815782,22.5444652682
689,42.4381528499,31.0220959834,22.5444652682
690,42.4479487892,31.0220959834,22.5542612075
691,42.4479487892,31.0220959834,22.5542612075
692,42.4479487892,31.0220959834,22.5542612075
693,42.4479487892,31.0220959834,22.5542612075
694,42.4479487892,31.0220959834,22.5542612075
695,42.455964391,31.0301115852,22.5542612075
696,42.455964391,31.0426841402,22.5668337626
697,42.4612974238,31.0426841402,22.5668337626
698,42.4612974238,31.0426841402,22.5668337626
699,42.4612974238,31.0426841402,22.5668337626
700,42.4612974238,31.0426841402,22.5668337626
701,42.489320065,31.0568585309,22.595758177
702,42.4934115545,31.0609500203,22.5998496664
703,42.5001069774,31.0676454433,22.6088542025
704,42.5001069774,31.0676454433,22.6088542025
705,42.5154864282,31.0830248941,22.6242336533
706,42.5230493892,31.090587855,22.6317966142
707,42.5454648107,31.090587855,22.6458726859
708,42.5454648107,31.090587855,22.6458726859
709,42.5454648107,31.090587855,22.6458726859
710,42.5693250733,31.094744658,22.6458726859
711,42.5919993,31.1174188847,22.6526034579
712,42.6172790194,31.1426986041,22.6778831772
713,42.6172790194,31.1426986041,22.6778831772
714,42.6172790194,31.1426986041,22.6778831772
715,42.6172790194,31.1469900148,22.6778831772
716,42.6512553885,31.1809663839,22.6840990684
717,42.6651719805,31.1809663839,22.6980156604
718,42.666443041,31.1809663839,22.6992867209
719,42.668188307,31.1827116498,22.6992867209
720,42.668188307,31.1827116498,22.6992867209
721,42.668188307,31.1827116498,22.6992867209
722,42.668188307,31.1827116498,22.6992867209
723,42.668188307,31.1827116498,22.6992867209
724,42.668188307,31.1827116498,22.6992867209
725,42.668188307,31.1827116498,22.6992867209
726,42.7034158024,31.2179391452,22.6992867209
727,42.7034158024,31.2179391452,22.6992867209
728,42.7132075504,31.2179391452,22.6992867209
729,42.7132075504,31.224722951,22.6992867209
730,42.7132075504,31.224722951,22.6992867209
731,42.7132075504,31.224722951,22.6992867209
732,42.7377411513,31.2492565519,22.7238203218
733,42.7427990575,31.2543144581,22.728878228
734,42.743723723,31.2552391236,22.7298028936
735,42.743723723,31.2552391236,22.7302235649
736,42.743723723,31.2552391236,22.7302235649
737,42.7437730862,31.2617795857,22.7367640269
738,42.7437730862,31.2617795857,22.7367640269
739,42.7647786829,31.2689743569,22.7439587981
740,42.7773268976,31.271163141,22.7439587981
741,42.7793594471,31.2731956905,22.7459913477
742,42.8094384447,31.3032746881,22.7459913477
743,42.8094384447,31.3032746881,22.7459913477
744,42.8094384447,31.3032746881,22.7540030653
745,42.8094384447,31.3032746881,22.7540030653
746,42.8094384447,31.3032746881,22.7615578374
747,42.8094384447,31.3032746881,22.7615578374
748,42.8152317938,31.3032746881,22.7673511865
749,42.8157321408,31.3037750351,22.7678515335
750,42.8215719684,31.3096148627,22.7736913611
751,42.8215719684,31.3136323146,22.7736913611
752,42.8215719684,31.3136323146,22.7736913611
753,42.8580808952,31.3242813819,22.7736913611
754,42.8580808952,31.3242813819,22.7736913611
755,42.8827545438,31.3489550304,22.8011874254
756,42.8864821675,31.3515244353,22.8049150491
757,42.8864821675,31.3515244353,22.8049150491
758,42.8864821675,31.3515244353,22.8049150491
759,42.8864821675,31.3515244353,22.8049150491
760,42.8970547081,31.3620969759,22.8154875897
761,42.900368055,31.3620969759,22.8188009366
762,42.900368055,31.3620969759,22.8188009366
763,42.9030363828,31.3647653037,22.8214692644
764,42.9030363828,31.3647653037,22.8214692644
765,42.9030363828,31.3647653037,22.8214692644
766,42.9030363828,31.3647653037,22.8214692644
767,42.9030363828,31.3647653037,22.8214692644
768,42.9030363828,31.3647653037,22.8214692644
769,42.9030363828,31.3647653037,22.8214692644
770,42.9030363828,31.3647653037,22.8214692644
771,42.9030363828,31.3647653037,22.8214692644
772,42.9030363828,31.3647653037,22.8214692644
773,42.9030363828,31.3703071177,22.8214692644
774,42.9069537439,31.3742244787,22.8253866255
775,42.9069537439,31.3742244787,22.8253866255
776,42.9069537439,31.3742244787,22.8253866255
777,42.9069537439,31.3742244787,22.8253866255
778,42.9143102888,31.3815810236,22.8253866255
779,42.9143102888,31.3815810236,22.8253866255
780,42.9166691194,31.3839398543,22.8277454561
781,42.9168579015,31.3841286363,22.8279342382
782,42.9168579015,31.3841286363,22.8279342382
783,42.9168579015,31.3841286363,22.8279342382
784,42.9168579015,31.3841286363,22.8279342382
785,42.9171494863,31.3844202212,22.8279342382
786,42.9171494863,31.3844202212,22.8279342382
787,42.9171494863,31.3844202212,22.8279342382
788,42.9171494863,31.3844202212,22.8323239765
789,42.9171494863,31.3844202212,22.8323239765
790,42.9171494863,31.3844202212,22.8323239765
791,42.9303822518,31.3976529867,22.845556742
792,42.9406836624,31.3976529867,22.845556742
793,42.9438587963,31.4008281207,22.848731876
794,42.9631826475,31.4201519718,22.8680557272
795,42.9958188024,31.4357502597,22.8788865751
796,43.0445269108,31.4466620016,22.889798317
797,43.0445269108,31.4466620016,22.889798317
798,43.0445269108,31.4466620016,22.889798317
799,43.0503802681,31.4525153589,22.8956516744
800,43.0529935924,31.4551286833,22.8982649987
801,43.0529935924,31.4551286833,22.8982649987
802,43.0898680881,31.4551286833,22.8982649987
803,43.1196151475,31.4560249525,22.899161268
804,43.1204148742,31.4568246792,22.8999609946
805,43.1353991495,31.4776579178,22.9149452699
806,43.1353991495,31.4776579178,22.9149452699
807,43.1400276158,31.482286384,22.9195737362
808,43.1793314029,31.5215901712,22.9588775233
809,43.1793314029,31.5215901712,22.9659611537
810,43.1793314029,31.5215901712,22.9659611537
811,43.1793314029,31.5215901712,22.9659611537
812,43.1793314029,31.5215901712,22.9659611537
813,43.181221986,31.5234807542,22.9678517367
814,43.1895803046,31.5318390729,22.9762100554
815,43.1920205019,31.5342792702,22.9762100554
816,43.2202478228,31.5342792702,22.9762100554
817,43.2210076638,31.5350391111,22.9769698963
818,43.2287953349,31.5428267823,22.9769698963
819,43.2287953349,31.5428267823,22.9769698963
820,43.2287953349,31.5428267823,22.9769698963
821,43.2287953349,31.5428267823,22.9769698963
822,43.2287953349,31.5428267823,22.9769698963
823,43.2287953349,31.5428267823,22.9769698963
824,43.2287953349,31.5428267823,22.9769698963
825,43.2306684959,31.5446999433,22.9769698963
826,43.2442828127,31.546956994,22.979226947
827,43.2521786139,31.546956994,22.9871227481
828,43.2521786139,31.546956994,22.9871227481
829,43.2521786139,31.546956994,22.9871227481
830,43.2920422547,31.5480318389,22.9881975931
831,43.3030200418,31.5480318389,22.9881975931
832,43.3030200418,31.5480318389,22.9881975931
833,43.3570111356,31.584188206,22.9881975931
834,43.3589192269,31.5848109826,22.9888203698
835,43.3589192269,31.5848109826,22.9888203698
836,43.3589192269,31.5848109826,22.9888203698
837,43.3614610365,31.5873527923,22.9901403345
838,43.3614610365,31.5873527923,22.9901403345
839,43.3636837439,31.5895754997,22.9923630419
840,43.3636837439,31.5895754997,22.9923630419
841,43.3636837439,31.5895754997,22.9923630419
842,43.3655513706,31.5914431264,22.9942306687
843,43.3655513706,31.5914431264,22.9942306687
844,43.3655513706,31.5914431264,23.0016831877
845,43.3655513706,31.5914431264,23.0016831877
846,43.3713850077,31.5972767635,23.0016831877
847,43.3841732113,31.5972767635,23.0024888979
848,43.4326033242,31.6303049781,23.0111036721
849,43.4326033242,31.6303049781,23.0111036721
850,43.4326033242,31.6303049781,23.0111036721
851,43.4418873282,31.6395889821,23.0203876761
852,43.4418873282,31.6395889821,23.0203876761
853,43.4418873282,31.6474782975,23.0203876761
854,43.4635347833,31.6474782975,23.0305491916
855,43.4791039863,31.6474782975,23.0305491916
856,43.4791039863,31.6474782975,23.0305491916
857,43.4958780913,31.6474782975,23.0305491916
858,43.4958780913,31.6474782975,23.0314154166
859,43.5131406004,31.6647408066,23.0486779257
860,43.5192365069,31.6708367131,23.0547738323
861,43.5455850809,31.6708367131,23.0547738323
862,43.5455850809,31.6708367131,23.0547738323
863,43.5455850809,31.6708367131,23.0547738323
864,43.5455850809,31.6708367131,23.0547738323
865,43.555496954,31.6708367131,23.0662450609
866,43.5628327039,31.678172463,23.0735808108
867,43.5628327039,31.678172463,23.0735808108
868,43.5918550802,31.6912220088,23.0866303566
869,43.5918550802,31.6912220088,23.0866303566
870,43.5918550802,31.6912220088,23.0880140183
871,43.5918550802,31.6912220088,23.0902850312
872,43.5918550802,31.6912220088,23.0902850312
873,43.6048033747,31.7041703034,23.1032333258
874,43.6048033747,31.7041703034,23.1032333258
875,43.6236730392,31.7230399678,23.1221029902
876,43.6424745629,31.7230399678,23.1221029902
877,43.6424745629,31.7230399678,23.1221029902
878,43.6704137123,31.7509791172,23.1315388344
879,43.6704137123,31.7509791172,23.1315388344
880,43.6720946735,31.7526600784,23.1332197956
881,43.6788978047,31.7594632096,23.1400229268
882,43.6788978047,31.7594632096,23.1400229268
883,43.6888620784,31.7694274833,23.143427093
884,43.7108466749,31.7847415341,23.143427093
885,43.7108466749,31.7847415341,23.143427093
886,43.7318478498,31.805742709,23.164428268
887,43.7370519933,31.8109468525,23.1696324115
888,43.7370519933,31.8109468525,23.1696324115
889,43.7401308401,31.8109468525,23.1727112582
890,43.7401308401,31.8109468525,23.1727112582
891,43.7415661715,31.812382184,23.1741465896
892,43.7415661715,31.812382184,23.1921932596
893,43.7415661715,31.812382184,23.1921932596
894,43.7423846079,31.8132006204,23.193011696
895,43.7423846079,31.8132006204,23.193011696
896,43.7423846079,31.8132006204,23.193011696
897,43.7423846079,31.8132006204,23.193011696
898,43.7463587444,31.8171747569,23.2048947091
899,43.7675981389,31.8384141514,23.2261341037
900,43.7806332019,31.8514492144,23.2391691666
901,43.7806332019,31.8514492144,23.2391691666
902,43.8046247206,31.875440733,23.2631606853
903,43.8055085146,31.8763245271,23.2640444793
904,43.8055085146,31.8763245271,23.2640444793
905,43.8055085146,31.8763245271,23.2640444793
906,43.8059606584,31.8767766709,23.2644966231
907,43.815748883,31.8767766709,23.2644966231
908,43.815748883,31.888729637,23.2644966231
909,43.8691426386,31.9421233926,23.2805408863
910,43.8695199813,31.9425007353,23.280918229
911,43.8695371495,31.9425179035,23.2809353972
912,43.8868197593,31.9598005133,23.2809353972
913,43.8868197593,31.9671542542,23.2809353972
914,43.901941719,31.9679784052,23.2851513257
915,43.9188204544,31.9848571406,23.2851513257
916,43.9188204544,31.9848571406,23.2851513257
917,43.9188204544,31.9848571406,23.2851513257
918,43.9188204544,31.9848571406,23.2851513257
919,43.9188204544,31.9848571406,23.3017419787
920,43.9188204544,31.9848571406,23.3017419787
921,43.9361471009,32.0027710671,23.3017419787
922,43.9621400767,32.0102866188,23.3092575304
923,43.963983687,32.0121302292,23.3111011408
924,43.97386049,32.0121302292,23.3209779438
925,43.97386049,32.0121302292,23.3209779438
926,43.9830902068,32.0150950894,23.3302076605
927,43.9871359898,32.0182747023,23.3310738307
928,44.0146491643,32.0389615971,23.3517607255
929,44.027439552,32.0517519848,23.3645511132
930,44.027439552,32.0517519848,23.3645511132
931,44.0380111302,32.0517519848,23.3751226914
932,44.0380111302,32.0517519848,23.3751226914
933,44.0380111302,32.0517519848,23.3751226914
934,44.0380111302,32.0517519848,23.3751226914
935,44.0380111302,32.0517519848,23.3751226914
936,44.0482530679,32.0619939225,23.3751226914
937,44.0546640961,32.0684049507,23.3815337195
938,44.0697507837,32.0764564074,23.3895851762
939,44.0697507837,32.0764564074,23.3895851762
940,44.0697507837,32.0764564074,23.3895851762
941,44.0697507837,32.0764564074,23.3895851762
942,44.0714171987,32.0781228224,23.3912515912
943,44.0714171987,32.0781228224,23.3912515912
944,44.0714171987,32.0781228224,23.3912515912
945,44.0714171987,32.0781228224,23.3912515912
946,44.0714171987,32.0781228224,23.3912515912
947,44.0714171987,32.0781228224,23.3912515912
948,44.0714171987,32.0781228224,23.3912515912
949,44.0714171987,32.0781228224,23.3912515912
950,44.0714171987,32.0781228224,23.3912515912
951,44.0714171987,32.0996851187,23.4128138875
952,44.0714171987,32.0996851187,23.4128138875
953,44.0714171987,32.0996851187,23.4128138875
954,44.0714171987,32.1020867234,23.4128138875
955,44.0714171987,32.1020867234,23.4128138875
956,44.0714171987,32.1020867234,23.4128138875
957,44.0714171987,32.1020867234,23.4128138875
958,44.0714171987,32.1020867234,23.4128138875
959,44.0888384423,32.1020867234,23.4302351311
960,44.0888384423,32.1020867234,23.4302351311
961,44.0899310754,32.1031793564,23.4342915779
962,44.0899310754,32.1031793564,23.4342915779
963,44.0899310754,32.1078708924,23.4342915779
964,44.0899310754,32.1078708924,23.4342915779
965,44.0899310754,32.1078708924,23.4342915779
966,44.0971448408,32.1078708924,23.4342915779
967,44.0971448408,32.1078708924,23.4342915779
968,44.0971448408,32.1078708924,23.4342915779
969,44.0971448408,32.1078708924,23.4342915779
970,44.0971448408,32.1078708924,23.4342915779
971,44.0971448408,32.1078708924,23.4342915779
972,44.0971448408,32.1078708924,23.4358953481
973,44.0971448408,32.1078708924,23.4358953481
974,44.0971448408,32.124358702,23.456849495
975,44.110368242,32.1375821032,23.4700728962
976,44.123568761,32.1507826222,23.4700728962
977,44.1447046251,32.1507826222,23.4700728962
978,44.1603475663,32.1664255634,23.4857158374
979,44.163457168,32.1695351651,23.4857158374
980,44.1713431247,32.1774211218,23.4936017941
981,44.1872032552,32.1932812523,23.4936017941
982,44.1872032552,32.1932812523,23.4936017941
983,44.1948472422,32.2009252393,23.5012457811
984,44.1948472422,32.2009252393,23.5012457811
985,44.1948472422,32.2009252393,23.5012457811
986,44.1948472422,32.2009252393,23.5012457811
987,44.1948472422,32.2009252393,23.5012457811
988,44.206510073,32.2125880701,23.5129086119
989,44.2070532,32.2143323179,23.5146528597
990,44.2070532,32.2143323179,23.5146528597
991,44.212631387,32.2199105048,23.523708442
992,44.2218163179,32.2290954357,23.5328933728
993,44.2218163179,32.2290954357,23.5328933728
994,44.2278455445,32.2351246623,23.5389225994
995,44.2437618218,32.2510409396,23.5389225994
996,44.2437618218,32.2510409396,23.5389225994
997,44.2437618218,32.2510409396,23.5389225994
998,44.2437618218,32.2510409396,23.5389225994
999,44.2807840996,32.267865136,23.5557467958
